order_id,customer_id,order_date,status,region_code
O00867,C0267,2024-10-22 00:04:41,RETURNED,WEST
O00868,C0392,2025-11-09 00:04:41,PLACED,NORTH
O00869,UNKNOWN,2025-06-25 00:04:41,PLACED,SOUTH
O00870,C0032,2025-11-04 00:04:41,RETURNED,WEST
O00871,C0034,2024-10-05 00:04:41,DELIVERED,WEST
O00872,C0206,2025-10-03 00:04:41,RETURNED,NORTH
O00873,C0233,2025-10-21 00:04:41,RETURNED,NORTH
O00874,C0174,2026-07-01 00:04:41,CANCELLED,EAST
O00875,C0301,2024-11-22 00:00:00,PLACED,SOUTH
O00876,C0464,2026-05-23 00:04:41,DELIVERED,WEST
O00877,C0247,2025-11-07 00:04:41,SHIPPED,NORTH
O00878,C0031,2026-03-30 00:04:41,DELIVERED,EAST
O00879,C0299,2025-01-05 00:04:41,DELIVERED,EAST
O00880,C0150,2024-08-17 00:04:41,SHIPPED,NORTH
O00881,C0122,2026-03-04 00:04:41,CANCELLED,EAST
O00882,C0101,2026-05-26 00:04:41,PLACED,EAST
O00883,C0097,2026-07-21 00:04:41,CANCELLED,EAST
O00884,C0437,2025-07-18 00:04:41,CANCELLED,EAST
O00885,C0084,2024-09-21 00:04:41,PLACED,SOUTH
O00886,C0355,2026-05-09 00:04:41,CANCELLED,EAST
O00887,C0414,2025-03-07 00:04:41,PLACED,EAST
O00888,C0006,2024-09-08 00:04:41,SHIPPED,EAST
O00889,C0226,2026-03-31 00:04:41,DELIVERED,NORTH
O00890,UNKNOWN,2025-02-27 00:04:41,SHIPPED,EAST
O00891,C0369,2026-02-27 00:04:41,SHIPPED,NORTH
O00892,C0091,2024-11-20 00:00:00,SHIPPED,WEST
O00893,C0336,2024-11-30 00:04:41,SHIPPED,EAST
O00894,C0234,2025-08-25 00:04:41,RETURNED,WEST
O00895,C0450,2024-12-08 00:04:41,SHIPPED,SOUTH
O00896,C0099,2026-07-21 00:04:41,RETURNED,WEST
O00897,C0326,2024-09-25 00:04:41,RETURNED,SOUTH
O00898,C0438,2025-01-08 00:04:41,PLACED,EAST
O00899,C0447,2026-01-11 00:04:41,CANCELLED,SOUTH
O00900,C0373,2025-12-03 00:04:41,RETURNED,NORTH
O00901,C0086,2026-05-31 00:04:41,DELIVERED,WEST
O00902,C0266,2025-07-04 00:04:41,RETURNED,WEST
O00903,C0367,2025-12-07 00:04:41,CANCELLED,NORTH
O00904,C0107,2025-03-04 00:04:41,SHIPPED,WEST
O00905,C0112,2025-08-30 00:04:41,DELIVERED,EAST
O00906,C0282,2024-11-03 00:04:41,RETURNED,EAST
O00907,C0118,2025-11-28 00:04:41,DELIVERED,WEST
O00908,C0231,2025-10-01 00:04:41,CANCELLED,EAST
O00909,C0140,2025-02-08 00:04:41,DELIVERED,NORTH
O00910,C0184,2025-06-06 00:04:41,RETURNED,NORTH
O00911,C0403,2025-03-30 00:04:41,PLACED,EAST
O00912,C0020,2025-07-16 00:04:41,DELIVERED,EAST
O00913,C0155,2026-07-09 00:04:41,SHIPPED,SOUTH
O00914,C0438,2026-02-16 00:04:41,PLACED,EAST
O00915,C0145,2025-09-26 00:04:41,RETURNED,NORTH
O00916,C0242,2025-01-08 00:04:41,SHIPPED,SOUTH
O00917,C0371,2025-12-07 00:04:41,RETURNED,WEST
O00918,C0370,2025-07-23 00:04:41,DELIVERED,SOUTH
O00919,C0220,2026-07-24 00:04:41,CANCELLED,WEST
O00920,C0437,2025-08-27 00:04:41,SHIPPED,EAST
O00921,C0483,2026-01-02 00:04:41,DELIVERED,EAST
O00922,C0116,2026-07-12 00:04:41,RETURNED,EAST
O00923,C0167,2026-03-13 00:04:41,SHIPPED,SOUTH
O00924,C0488,2026-03-13 00:04:41,RETURNED,WEST
O00925,C0196,2025-09-13 00:04:41,CANCELLED,SOUTH
O00926,C0244,2026-03-15 00:04:41,DELIVERED,NORTH
O00927,C0088,2026-02-26 00:04:41,RETURNED,WEST
O00928,C0014,2024-10-19 00:04:41,CANCELLED,EAST
O00929,C0106,2026-06-15 00:04:41,CANCELLED,NORTH
O00930,C0189,2025-01-31 00:04:41,CANCELLED,WEST
O00931,C0081,2024-12-19 00:04:41,CANCELLED,NORTH
O00932,C0200,2025-03-08 00:04:41,SHIPPED,EAST
O00933,C0222,2026-06-20 00:04:41,RETURNED,EAST
O00934,C0301,2026-07-11 00:04:41,SHIPPED,NORTH
O00935,C0074,2025-09-21 00:04:41,SHIPPED,EAST
O00936,C0467,2025-12-24 00:04:41,RETURNED,NORTH
O00937,C0378,2026-06-01 00:04:41,CANCELLED,EAST
O00938,C0359,2025-06-09 00:04:41,SHIPPED,WEST
O00939,C0128,2026-05-03 00:04:41,CANCELLED,WEST
O00940,C0467,2026-07-25 00:04:41,CANCELLED,NORTH
O00941,C0123,2025-01-17 00:04:41,RETURNED,EAST
O00942,C0342,2026-07-24 00:04:41,SHIPPED,WEST
O00943,C0211,2026-02-26 00:04:41,DELIVERED,NORTH
O00944,C0387,2025-07-08 00:04:41,SHIPPED,EAST
O00945,C0107,2025-11-25 00:00:00,CANCELLED,WEST
O00946,C0176,2025-02-24 00:04:41,PLACED,EAST
O00947,C0059,2024-12-26 00:04:41,CANCELLED,WEST
O00948,C0237,2026-02-21 00:04:41,CANCELLED,SOUTH
O00949,C0242,2025-01-21 00:04:41,PLACED,NORTH
O00950,C0091,2026-02-07 00:04:41,SHIPPED,NORTH
O00951,C0344,2026-07-03 00:04:41,CANCELLED,EAST
O00952,C0092,2024-09-13 00:04:41,RETURNED,SOUTH
O00953,C0227,2026-05-21 00:04:41,PLACED,WEST
O00954,C0354,2024-10-01 00:04:41,PLACED,WEST
O00955,C0393,2025-04-21 00:04:41,SHIPPED,SOUTH
O00956,UNKNOWN,2024-09-06 00:04:41,DELIVERED,SOUTH
O00957,C0349,2025-03-22 00:04:41,PLACED,SOUTH
O00958,C0371,2025-10-08 00:04:41,DELIVERED,EAST
O00959,C0288,2026-05-10 00:04:41,RETURNED,WEST
O00960,C0481,2025-04-03 00:04:41,DELIVERED,EAST
O00961,UNKNOWN,2026-06-09 00:04:41,CANCELLED,SOUTH
O00962,C0235,2026-06-13 00:04:41,RETURNED,EAST
O00963,C0023,2025-03-20 00:04:41,RETURNED,WEST
O00964,C0053,2026-03-14 00:04:41,PLACED,EAST
O00965,C0324,2026-07-04 00:04:41,SHIPPED,EAST
O00966,C0090,2026-07-14 00:04:41,CANCELLED,NORTH
O00967,UNKNOWN,2026-03-31 00:04:41,RETURNED,SOUTH
O00968,C0258,2024-08-22 00:04:41,RETURNED,NORTH
O00969,C0159,2025-10-21 00:04:41,RETURNED,NORTH
O00970,C0031,2026-01-01 00:04:41,SHIPPED,WEST
O00971,C0105,2025-04-09 00:04:41,RETURNED,WEST
O00972,C0379,2024-12-24 00:04:41,PLACED,WEST
O00973,C0332,2024-09-02 00:04:41,DELIVERED,EAST
O00974,C0125,2024-10-03 00:04:41,SHIPPED,SOUTH
O00975,C0312,2026-01-24 00:04:41,CANCELLED,NORTH
O00976,C0034,2024-10-19 00:04:41,PLACED,SOUTH
O00977,C0481,2024-11-10 00:04:41,RETURNED,SOUTH
O00978,C0121,2025-10-19 00:04:41,DELIVERED,SOUTH
O00979,C0370,2025-10-17 00:04:41,SHIPPED,EAST
O00980,C0147,2026-05-21 00:04:41,CANCELLED,NORTH
O00981,C0487,2025-09-20 00:04:41,CANCELLED,WEST
O00982,C0217,2025-10-26 00:04:41,CANCELLED,NORTH
O00983,C0391,2024-11-02 00:04:41,DELIVERED,SOUTH
O00984,C0284,2025-04-29 00:04:41,DELIVERED,WEST
O00985,C0146,2026-04-21 00:04:41,DELIVERED,SOUTH
O00986,C0367,2025-01-14 00:04:41,PLACED,NORTH
O00987,C0442,2025-08-27 00:04:41,CANCELLED,WEST
O00988,C0497,2025-09-06 00:04:41,RETURNED,NORTH
O00989,C0210,2024-12-14 00:04:41,RETURNED,SOUTH
O00990,C0100,2025-04-27 00:04:41,DELIVERED,WEST
O00991,C0326,2026-07-23 00:04:41,CANCELLED,WEST
O00992,C0377,2025-11-12 00:00:00,DELIVERED,NORTH
O00993,C0358,2025-01-07 00:04:41,CANCELLED,SOUTH
O00994,C0131,2026-03-24 00:04:41,SHIPPED,NORTH
O00995,C0060,2026-05-30 00:04:41,CANCELLED,WEST
O00996,C0362,2024-10-30 00:04:41,SHIPPED,WEST
O00997,C0085,2025-04-24 00:04:41,RETURNED,WEST
O00998,C0301,2025-10-04 00:04:41,PLACED,NORTH
O00999,C0326,2025-07-27 00:04:41,DELIVERED,SOUTH
O01000,C0477,2026-07-25 00:04:41,SHIPPED,WEST
O01001,C0001,2026-07-23 00:04:41,CANCELLED,EAST
O01002,C0376,2025-02-05 00:04:41,SHIPPED,SOUTH
O01003,C0250,2024-11-29 00:04:41,SHIPPED,SOUTH
O01004,C0103,2025-02-12 00:04:41,SHIPPED,EAST
O01005,C0462,2025-11-03 00:04:41,RETURNED,NORTH
O01006,C0445,2024-10-29 00:04:41,CANCELLED,NORTH
O01007,C0142,2024-09-08 00:04:41,CANCELLED,WEST
O01008,C0345,2024-08-18 00:04:41,PLACED,NORTH
O01009,C0050,2024-08-16 00:04:41,RETURNED,EAST
O01010,C0478,2025-07-20 00:04:41,DELIVERED,EAST
O01011,C0350,2025-06-27 00:04:41,DELIVERED,WEST
O01012,C0194,2025-08-08 00:04:41,PLACED,NORTH
O01013,C0234,2025-09-24 00:04:41,SHIPPED,NORTH
O01014,C0309,2026-02-03 00:04:41,SHIPPED,EAST
O01015,C0232,2026-06-14 00:04:41,RETURNED,WEST
O01016,C0339,2026-05-24 00:04:41,DELIVERED,NORTH
O01017,C0325,2024-09-24 00:04:41,DELIVERED,WEST
O01018,C0120,2025-09-22 00:04:41,PLACED,EAST
O01019,C0220,2025-12-09 00:04:41,PLACED,WEST
O01020,C0151,2026-08-08 00:04:41,RETURNED,NORTH
O01021,C0066,2024-11-06 00:04:41,RETURNED,WEST
O01022,C0087,2024-12-05 00:04:41,RETURNED,SOUTH
O01023,C0125,2026-06-15 00:04:41,PLACED,WEST
O01024,UNKNOWN,2025-07-09 00:04:41,DELIVERED,SOUTH
O01025,C0369,2025-12-09 00:04:41,PLACED,SOUTH
O01026,C0473,2025-12-25 00:04:41,DELIVERED,SOUTH
O01027,C0478,2026-04-16 00:04:41,DELIVERED,WEST
O01028,C0467,2025-09-03 00:04:41,RETURNED,WEST
O01029,C0414,2025-05-01 00:04:41,PLACED,NORTH
O01030,C0046,2026-04-07 00:04:41,PLACED,EAST
O01031,C0066,2025-09-02 00:04:41,PLACED,EAST
O01032,C0032,2025-02-19 00:04:41,CANCELLED,EAST
O01033,C0395,2026-07-05 00:04:41,SHIPPED,SOUTH
O01034,C0055,2026-02-11 00:04:41,DELIVERED,SOUTH
O01035,C0418,2025-03-21 00:04:41,CANCELLED,SOUTH
O01036,C0308,2026-06-21 00:04:41,PLACED,EAST
O01037,C0159,2026-07-15 00:04:41,RETURNED,WEST
O01038,C0324,2025-12-28 00:04:41,CANCELLED,NORTH
O01039,C0415,2025-03-12 00:04:41,SHIPPED,NORTH
O01040,C0473,2025-02-08 00:04:41,CANCELLED,EAST
O01041,C0418,2025-01-19 00:04:41,RETURNED,WEST
O01042,C0173,2025-12-06 00:04:41,CANCELLED,WEST
O01043,C0037,2025-05-25 00:04:41,SHIPPED,WEST
O01044,C0050,2026-03-26 00:04:41,PLACED,EAST
O01045,C0235,2026-03-23 00:04:41,CANCELLED,EAST
O01046,C0460,2025-03-20 00:04:41,SHIPPED,NORTH
O01047,C0186,2026-03-21 00:04:41,SHIPPED,WEST
O01048,C0487,2026-07-05 00:04:41,PLACED,NORTH
O01049,C0183,2025-02-08 00:04:41,PLACED,EAST
O01050,C0304,2025-01-08 00:04:41,CANCELLED,SOUTH
O01051,C0018,2025-09-19 00:04:41,RETURNED,SOUTH
O01052,C0335,2026-07-18 00:04:41,PLACED,WEST
O01053,C0443,2025-09-04 00:04:41,CANCELLED,EAST
O01054,C0006,2024-11-01 00:04:41,RETURNED,SOUTH
O01055,C0012,2026-03-18 00:04:41,PLACED,SOUTH
O01056,C0197,2026-05-31 00:04:41,DELIVERED,SOUTH
O01057,C0051,2026-08-09 00:04:41,RETURNED,SOUTH
O01058,C0208,2024-08-29 00:04:41,RETURNED,WEST
O01059,C0033,2026-03-30 00:04:41,PLACED,SOUTH
O01060,C0495,2024-12-07 00:04:41,RETURNED,SOUTH
O01061,C0003,2025-06-26 00:04:41,SHIPPED,SOUTH
O01062,C0335,2026-03-07 00:04:41,PLACED,NORTH
O01063,C0064,2025-08-16 00:04:41,SHIPPED,WEST
O01064,C0484,2025-04-20 00:04:41,RETURNED,EAST
O01065,C0338,2024-12-30 00:04:41,DELIVERED,EAST
O01066,C0311,2025-03-11 00:04:41,PLACED,SOUTH
O01067,C0019,2025-06-11 00:04:41,SHIPPED,SOUTH
O01068,C0309,2026-04-06 00:04:41,SHIPPED,WEST
O01069,C0039,2025-05-02 00:04:41,SHIPPED,WEST
O01070,C0234,2025-04-26 00:04:41,SHIPPED,SOUTH
O01071,C0037,2025-05-11 00:04:41,SHIPPED,EAST
O01072,C0289,2026-01-14 00:04:41,CANCELLED,SOUTH
O01073,C0162,2025-10-27 00:04:41,RETURNED,SOUTH
O01074,C0040,2026-02-04 00:04:41,RETURNED,WEST
O01075,C0034,2024-11-08 00:04:41,DELIVERED,EAST
O01076,C0075,2025-03-28 00:04:41,PLACED,WEST
O01077,C0497,2024-11-24 00:04:41,PLACED,SOUTH
O01078,C0270,2025-06-18 00:04:41,CANCELLED,NORTH
O01079,C0271,2026-03-17 00:04:41,RETURNED,EAST
O01080,C0312,2024-09-27 00:04:41,CANCELLED,SOUTH
O01081,C0177,2026-07-04 00:04:41,RETURNED,WEST
O01082,C0245,2025-01-05 00:00:00,RETURNED,SOUTH
O01083,C0337,2025-08-31 00:04:41,DELIVERED,NORTH
O01084,C0471,2025-08-23 00:04:41,SHIPPED,WEST
O01085,C0362,2025-11-01 00:04:41,CANCELLED,EAST
O01086,C0142,2026-01-24 00:04:41,SHIPPED,EAST
O01087,C0326,2025-06-17 00:04:41,DELIVERED,NORTH
O01088,C0325,2025-04-11 00:04:41,SHIPPED,NORTH
O01089,C0044,2026-02-27 00:04:41,PLACED,WEST
O01090,C0347,2024-12-26 00:04:41,RETURNED,NORTH
O01091,UNKNOWN,2025-02-19 00:04:41,PLACED,WEST
O01092,C0360,2025-07-28 00:04:41,RETURNED,NORTH
O01093,C0311,2025-01-28 00:04:41,RETURNED,SOUTH
O01094,C0090,2024-12-23 00:04:41,PLACED,WEST
O01095,C0254,2025-08-26 00:04:41,DELIVERED,SOUTH
O01096,C0426,2024-12-07 00:04:41,CANCELLED,EAST
O01097,C0136,2026-05-17 00:04:41,SHIPPED,EAST
O01098,C0476,2026-05-29 00:04:41,PLACED,WEST
O01099,C0457,2025-12-21 00:04:41,PLACED,WEST
O01100,C0169,2024-11-26 00:00:00,SHIPPED,WEST
O01101,UNKNOWN,2025-10-24 00:04:41,PLACED,SOUTH
O01102,C0211,2025-12-21 00:00:00,DELIVERED,SOUTH
O01103,C0241,2025-06-11 00:04:41,SHIPPED,EAST
O01104,C0056,2026-06-12 00:04:41,SHIPPED,SOUTH
O01105,C0182,2024-08-14 00:04:41,SHIPPED,NORTH
O01106,C0098,2024-12-23 00:04:41,DELIVERED,NORTH
O01107,C0083,2025-12-12 00:04:41,DELIVERED,NORTH
O01108,C0216,2025-12-29 00:04:41,SHIPPED,EAST
O01109,C0385,2025-09-22 00:04:41,CANCELLED,SOUTH
O01110,C0057,2024-08-30 00:04:41,DELIVERED,NORTH
O01111,C0393,2024-10-01 00:04:41,DELIVERED,WEST
O01112,C0500,2024-08-17 00:04:41,DELIVERED,EAST
O01113,C0249,2025-10-22 00:04:41,SHIPPED,SOUTH
O01114,C0128,2024-12-04 00:04:41,SHIPPED,WEST
O01115,C0102,2024-11-22 00:04:41,RETURNED,SOUTH
O01116,C0097,2026-04-06 00:04:41,SHIPPED,SOUTH
O01117,C0062,2024-09-17 00:04:41,SHIPPED,SOUTH
O01118,UNKNOWN,2025-03-01 00:04:41,PLACED,WEST
O01119,C0209,2026-07-26 00:04:41,SHIPPED,SOUTH
O01120,C0173,2024-10-10 00:04:41,PLACED,EAST
O01121,C0057,2025-05-23 00:04:41,CANCELLED,SOUTH
O01122,C0164,2025-11-02 00:00:00,PLACED,EAST
O01123,C0109,2025-05-22 00:04:41,PLACED,WEST
O01124,C0095,2025-12-25 00:04:41,DELIVERED,NORTH
O01125,C0050,2026-07-09 00:04:41,SHIPPED,EAST
O01126,C0185,2025-08-14 00:04:41,RETURNED,EAST
O01127,C0122,2025-03-12 00:04:41,PLACED,NORTH
O01128,C0067,2026-04-17 00:04:41,RETURNED,SOUTH
O01129,C0099,2024-11-18 00:04:41,RETURNED,EAST
O01130,C0155,2025-03-03 00:04:41,SHIPPED,NORTH
O01131,C0066,2026-02-23 00:04:41,RETURNED,EAST
O01132,C0459,2026-05-15 00:04:41,CANCELLED,NORTH
O01133,C0248,2026-01-06 00:04:41,SHIPPED,EAST
O01134,C0357,2025-01-06 00:00:00,RETURNED,NORTH
O01135,C0407,2025-02-19 00:04:41,CANCELLED,WEST
O01136,C0351,2026-01-16 00:04:41,SHIPPED,WEST
O01137,C0385,2026-03-07 00:04:41,CANCELLED,EAST
O01138,C0106,2025-01-19 00:04:41,RETURNED,NORTH
O01139,C0451,2026-01-16 00:04:41,RETURNED,EAST
O01140,C0156,2025-06-08 00:04:41,RETURNED,NORTH
O01141,C0088,2026-02-06 00:04:41,PLACED,SOUTH
O01142,C0483,2024-12-23 00:04:41,PLACED,SOUTH
O01143,C0422,2024-05-12 00:00:00,DELIVERED,EAST
O01144,C0167,2026-08-01 00:04:41,DELIVERED,SOUTH
O01145,C0210,2025-06-06 00:04:41,PLACED,NORTH
O01146,C0422,2025-05-22 00:04:41,PLACED,NORTH
O01147,C0370,2025-09-04 00:04:41,DELIVERED,SOUTH
O01148,C0419,2025-07-07 00:04:41,RETURNED,WEST
O01149,C0080,2025-10-27 00:04:41,CANCELLED,NORTH
O01150,C0254,2025-02-14 00:04:41,SHIPPED,SOUTH
O01151,C0292,2025-02-09 00:04:41,PLACED,EAST
O01152,C0084,2025-09-16 00:04:41,SHIPPED,NORTH
O01153,C0074,2025-04-17 00:04:41,CANCELLED,NORTH
O01154,C0371,2024-08-21 00:04:41,CANCELLED,WEST
O01155,C0011,2024-08-22 00:04:41,PLACED,SOUTH
O01156,C0128,2025-05-10 00:04:41,RETURNED,NORTH
O01157,C0406,2024-11-25 00:04:41,DELIVERED,NORTH
O01158,C0104,2026-03-08 00:04:41,SHIPPED,EAST
O01159,C0170,2025-04-15 00:04:41,DELIVERED,NORTH
O01160,C0011,2024-11-22 00:04:41,PLACED,WEST
O01161,UNKNOWN,2025-03-26 00:00:00,CANCELLED,WEST
O01162,C0076,2025-05-29 00:04:41,CANCELLED,NORTH
O01163,C0252,2024-11-29 00:04:41,DELIVERED,EAST
O01164,C0040,2024-12-08 00:04:41,PLACED,NORTH
O01165,C0310,2025-10-21 00:04:41,RETURNED,SOUTH
O01166,C0348,2026-06-23 00:04:41,RETURNED,EAST
O01167,C0179,2025-05-13 00:04:41,DELIVERED,EAST
O01168,C0416,2024-10-26 00:04:41,SHIPPED,SOUTH
O01169,C0164,2025-11-09 00:04:41,CANCELLED,NORTH
O01170,C0058,2025-05-21 00:04:41,DELIVERED,SOUTH
O01171,C0094,2025-08-05 00:04:41,CANCELLED,WEST
O01172,C0356,2026-04-17 00:04:41,DELIVERED,SOUTH
O01173,C0411,2025-04-17 00:04:41,RETURNED,WEST
O01174,C0276,2026-02-05 00:04:41,SHIPPED,WEST
O01175,C0043,2025-10-14 00:04:41,SHIPPED,NORTH
O01176,C0121,2025-03-05 00:04:41,PLACED,EAST
O01177,C0286,2024-12-23 00:04:41,PLACED,EAST
O01178,C0185,2024-12-29 00:04:41,SHIPPED,WEST
O01179,C0125,2025-03-26 00:04:41,SHIPPED,NORTH
O01180,C0493,2025-01-02 00:04:41,PLACED,WEST
O01181,C0191,2024-11-25 00:04:41,PLACED,WEST
O01182,C0429,2025-01-17 00:00:00,DELIVERED,SOUTH
O01183,C0041,2024-08-21 00:04:41,CANCELLED,SOUTH
O01184,C0392,2024-12-30 00:04:41,DELIVERED,WEST
O01185,C0211,2025-11-06 00:04:41,PLACED,EAST
O01186,C0057,2026-05-28 00:00:00,SHIPPED,SOUTH
O01187,C0006,2025-10-16 00:04:41,CANCELLED,EAST
O01188,C0471,2025-06-18 00:04:41,CANCELLED,SOUTH
O01189,C0140,2026-01-25 00:04:41,SHIPPED,SOUTH
O01190,C0206,2025-03-21 00:04:41,RETURNED,NORTH
O01191,C0419,2025-12-10 00:04:41,CANCELLED,WEST
O01192,C0085,2025-08-24 00:04:41,SHIPPED,EAST
O01193,C0056,2025-08-15 00:04:41,DELIVERED,NORTH
O01194,C0123,2026-02-14 00:04:41,SHIPPED,NORTH
O01195,C0388,2025-02-17 00:04:41,PLACED,SOUTH
O01196,C0138,2026-03-15 00:04:41,RETURNED,WEST
O01197,UNKNOWN,2024-11-12 00:04:41,PLACED,EAST
O01198,C0385,2025-09-20 00:04:41,DELIVERED,WEST
O01199,C0372,2024-12-19 00:04:41,PLACED,EAST
O01200,C0209,2026-01-06 00:04:41,SHIPPED,NORTH
O01201,C0301,2025-12-10 00:04:41,PLACED,EAST
O01202,C0083,2025-11-26 00:04:41,PLACED,SOUTH
O01203,C0453,2026-07-07 00:04:41,SHIPPED,EAST
O01204,C0230,2025-07-22 00:04:41,RETURNED,WEST
O01205,C0021,2026-07-09 00:04:41,SHIPPED,NORTH
O01206,C0491,2026-05-13 00:04:41,PLACED,NORTH
O01207,C0074,2025-06-21 00:04:41,PLACED,WEST
O01208,C0049,2025-01-29 00:04:41,SHIPPED,NORTH
O01209,C0144,2025-08-05 00:04:41,SHIPPED,WEST
O01210,C0133,2025-04-28 00:04:41,CANCELLED,SOUTH
O01211,C0482,2026-03-14 00:04:41,DELIVERED,EAST
O01212,C0206,2026-05-05 00:04:41,SHIPPED,WEST
O01213,C0188,2026-05-10 00:04:41,DELIVERED,NORTH
O01214,C0350,2025-11-12 00:04:41,PLACED,NORTH
O01215,C0380,2026-07-26 00:04:41,PLACED,SOUTH
O01216,C0437,2025-08-28 00:04:41,CANCELLED,NORTH
O01217,C0115,2025-11-25 00:04:41,DELIVERED,WEST
O01218,C0240,2025-11-28 00:04:41,SHIPPED,NORTH
O01219,C0470,2025-09-19 00:04:41,SHIPPED,WEST
O01220,C0169,2025-07-25 00:04:41,CANCELLED,SOUTH
O01221,C0360,2024-12-04 00:04:41,PLACED,SOUTH
O01222,C0486,2026-05-26 00:04:41,RETURNED,NORTH
O01223,C0308,2024-10-11 00:04:41,DELIVERED,WEST
O01224,C0243,2025-03-13 00:04:41,CANCELLED,EAST
O01225,C0130,2024-11-02 00:04:41,DELIVERED,WEST
O01226,C0042,2026-08-08 00:04:41,CANCELLED,SOUTH
O01227,C0343,2025-02-13 00:04:41,PLACED,WEST
O01228,C0176,2025-06-09 00:04:41,DELIVERED,WEST
O01229,C0247,2026-07-15 00:04:41,CANCELLED,EAST
O01230,C0468,2025-09-11 00:04:41,RETURNED,SOUTH
O01231,C0040,2026-03-24 00:04:41,DELIVERED,EAST
O01232,C0008,2025-11-21 00:04:41,CANCELLED,EAST
O01233,C0059,2026-06-30 00:04:41,RETURNED,NORTH
O01234,C0231,2024-12-15 00:04:41,RETURNED,NORTH
O01235,C0019,2025-02-17 00:04:41,RETURNED,SOUTH
O01236,C0308,2025-07-31 00:04:41,SHIPPED,NORTH
O01237,C0190,2024-08-25 00:04:41,DELIVERED,NORTH
O01238,C0359,2025-11-18 00:04:41,DELIVERED,EAST
O01239,C0425,2026-01-26 00:04:41,DELIVERED,NORTH
O01240,C0475,2025-10-21 00:04:41,RETURNED,SOUTH
O01241,C0278,2025-05-27 00:04:41,CANCELLED,EAST
O01242,C0360,2024-11-18 00:04:41,PLACED,NORTH
O01243,UNKNOWN,2025-10-04 00:04:41,RETURNED,NORTH
O01244,C0325,2026-03-27 00:04:41,DELIVERED,WEST
O01245,C0109,2025-11-17 00:04:41,PLACED,SOUTH
O01246,C0439,2024-12-14 00:04:41,CANCELLED,WEST
O01247,C0465,2026-07-30 00:04:41,CANCELLED,NORTH
O01248,C0482,2025-03-26 00:04:41,DELIVERED,EAST
O01249,C0158,2025-10-07 00:04:41,PLACED,WEST
O01250,UNKNOWN,2025-01-13 00:04:41,RETURNED,EAST
O01251,C0172,2026-03-17 00:04:41,SHIPPED,WEST
O01252,C0099,2025-09-15 00:04:41,RETURNED,WEST
O01253,C0066,2025-09-12 00:04:41,SHIPPED,WEST
O01254,C0463,2025-01-18 00:04:41,PLACED,SOUTH
O01255,C0259,2026-03-22 00:04:41,DELIVERED,SOUTH
O01256,C0486,2024-11-12 00:04:41,CANCELLED,NORTH
O01257,C0322,2025-12-01 00:00:00,RETURNED,NORTH
O01258,C0293,2024-12-20 00:04:41,DELIVERED,SOUTH
O01259,C0123,2025-03-24 00:04:41,RETURNED,SOUTH
O01260,C0372,2025-08-31 00:04:41,PLACED,EAST
O01261,C0043,2026-05-13 00:00:00,RETURNED,NORTH
O01262,C0057,2026-04-11 00:04:41,SHIPPED,EAST
O01263,C0135,2024-11-12 00:04:41,DELIVERED,SOUTH
O01264,C0201,2024-08-31 00:04:41,CANCELLED,NORTH
O01265,C0108,2025-08-28 00:04:41,CANCELLED,SOUTH
O01266,C0093,2025-02-07 00:04:41,RETURNED,NORTH
O01267,C0061,2025-07-30 00:04:41,RETURNED,NORTH
O01268,C0082,2025-04-26 00:04:41,SHIPPED,NORTH
O01269,UNKNOWN,2026-01-15 00:04:41,SHIPPED,EAST
O01270,C0059,2024-09-08 00:04:41,SHIPPED,NORTH
O01271,C0373,2024-12-16 00:04:41,CANCELLED,SOUTH
O01272,C0489,2026-08-04 00:04:41,DELIVERED,WEST
O01273,C0382,2025-10-29 00:04:41,CANCELLED,SOUTH
O01274,C0129,2026-07-13 00:04:41,DELIVERED,WEST
O01275,C0053,2026-04-02 00:04:41,SHIPPED,WEST
O01276,C0222,2025-10-16 00:04:41,DELIVERED,EAST
O01277,C0319,2025-09-05 00:04:41,RETURNED,EAST
O01278,C0192,2024-10-13 00:04:41,PLACED,EAST
O01279,C0301,2026-04-19 00:04:41,RETURNED,EAST
O01280,UNKNOWN,2025-02-09 00:04:41,CANCELLED,SOUTH
O01281,C0184,2025-03-17 00:04:41,DELIVERED,SOUTH
O01282,C0400,2024-08-18 00:04:41,PLACED,EAST
O01283,C0110,2025-07-04 00:04:41,RETURNED,NORTH
O01284,C0198,2025-03-14 00:04:41,PLACED,EAST
O01285,C0367,2026-06-27 00:04:41,CANCELLED,WEST
O01286,C0163,2025-02-27 00:04:41,CANCELLED,WEST
O01287,C0024,2025-10-14 00:04:41,CANCELLED,SOUTH
O01288,C0308,2025-09-05 00:04:41,PLACED,EAST
O01289,C0010,2026-03-21 00:04:41,CANCELLED,EAST
O01290,C0068,2025-09-25 00:00:00,RETURNED,NORTH
O01291,C0173,2024-10-19 00:04:41,CANCELLED,EAST
O01292,C0141,2025-07-29 00:04:41,RETURNED,EAST
O01293,C0253,2025-09-15 00:04:41,CANCELLED,WEST
O01294,C0435,2024-12-11 00:04:41,RETURNED,NORTH
O01295,C0015,2024-08-19 00:04:41,DELIVERED,WEST
O01296,C0116,2025-02-20 00:04:41,DELIVERED,NORTH
O01297,C0479,2024-10-01 00:04:41,PLACED,NORTH
O01298,C0025,2024-10-24 00:04:41,RETURNED,WEST
O01299,C0139,2024-12-28 00:04:41,PLACED,SOUTH
